,Unnamed: 0,content,score,thumbsUpCount,Application,spam
83689,83689,rất hay và rất bổ ích,5,0,Instagram,clean
83690,83690,cx đc nhg hoie lag,4,0,Instagram,clean
83692,83692,tốt quá tròi,5,0,Instagram,clean
83694,83694,tôi rất hài lòng,5,0,Instagram,clean
83695,83695,k xài được,1,0,Instagram,clean
83698,83698,dạo này chụp hình ko đc ko lên filter còn hay lag nữa còn lại ok,1,0,Instagram,clean
83699,83699,cái này dớt hay,5,0,Instagram,clean
83700,83700,ứng dụng lag quá,3,0,Instagram,clean
83702,83702,cía này cx hay .,5,0,Instagram,clean
83703,83703,đơ lắm ạ,2,0,Instagram,clean
83704,83704,chụp ảnh nhưng không lưu được .,1,0,Instagram,clean
83705,83705,hay đấy nhưng mà lúc đăng nhập hơi khó,5,0,Instagram,clean
83712,83712,chụp ảnh đẹp vừa có ứng dụng chụp rất dễ thương,5,0,Instagram,clean
83714,83714,hữu ích hay hà hước,5,0,Instagram,clean
83716,83716,tại vì mình nhiều lúc nó lại đen màn hình mình chỉ chở về là nó mất hình luôn,3,0,Instagram,clean
83717,83717,lê nguyễn đông nhi,1,0,Instagram,clean
83718,83718,ko bik vui hay ko vui nữa,4,0,Instagram,clean
83722,83722,mình rất thích chụp ảnh và video rất đẹp,5,0,Instagram,clean
83723,83723,nhiều filter cực xịn,5,0,Instagram,clean
83724,83724,cái này chụp ảnh rất đẹp tôi rất thích,5,0,Instagram,clean
83725,83725,cụng bch,1,0,Instagram,clean
83727,83727,cũng đc mà tìm hoài ko có,2,0,Instagram,clean
83730,83730,kh tai dc chan gke,1,0,Instagram,clean
83731,83731,quá oke chụp rất đẹp rõ nhiều mẫu hay,5,0,Instagram,clean
83732,83732,có rất nhiều sờ tích cơ,5,0,Instagram,clean
83733,83733,nhiều khi bị lỗi và kh tải đc ảnh,4,0,Instagram,clean
83736,83736,nó chạy rất chậm,5,2,Instagram,clean
83737,83737,k bấm được fl,1,0,Instagram,clean
83738,83738,chup đẹp nhưng hay lỗi nho nha san suất xen lai nhe,3,0,Instagram,clean
83739,83739,trải nhiệm cực thích,5,0,Instagram,clean
83741,83741,em ok anh lun,5,0,Instagram,clean
83743,83743,chụp ảnh bao đẹp nha,5,0,Instagram,clean
83752,83752,mấy hôm nay lỗi ko vào được là ntn,1,0,Instagram,clean
83754,83754,tải quá còn bị lác nữa,1,0,Instagram,clean
83755,83755,bị lỗi nhiều,4,0,Instagram,clean
83756,83756,chụm hình rất đẹp,5,0,Instagram,clean
83757,83757,chụp ảnh ơi bị đz,5,0,Instagram,clean
83761,83761,bị lỗi phần mẫu chữ nhà sản xuất kiểm tra lại,1,0,Instagram,clean
83764,83764,mỗi lần bị xâm nhập mik lại ko đăng nhập lại đc,3,0,Instagram,clean
83767,83767,dù đã xoá tải lại nhiều lần nhưng vẫn lỗi,2,0,Instagram,clean
83768,83768,hỏng cho quay,4,0,Instagram,clean
83776,83776,dùng lần đầu tiên là thích rồi,5,0,Instagram,clean
83777,83777,hình tự động màu xanh lrf,2,0,Instagram,clean
83778,83778,lỗi thấy mụ nội lun,3,0,Instagram,clean
83779,83779,ứng dụng này rất tốt mn ng nên tải về nhé,5,0,Instagram,clean
83784,83784,hay và hay nhưng tôi thấy hay và rất hay và tiếp tục là hay,5,0,Instagram,clean
83785,83785,ft xinh cực íi,5,0,Instagram,clean
83786,83786,cho 10sao cũng đc,5,0,Instagram,clean
83788,83788,ứng dụng dùng rất tốt,5,0,Instagram,clean
83789,83789,tải hiệu ứng ko đc,4,0,Instagram,clean
83790,83790,chụp hình rất đẹp và không có bị lỗi,5,0,Instagram,clean
83791,83791,nó rít hay,5,0,Instagram,clean
83792,83792,xịn xò con bò cười,5,0,Instagram,clean
83793,83793,tải ứng dụng ko đc,1,0,Instagram,clean
83794,83794,chủ hình đẹp,5,0,Instagram,clean
83795,83795,cái này chụp ảnh thật đẹp,5,0,Instagram,clean
83800,83800,khó đăng nhập quá nèk,2,0,Instagram,clean
83801,83801,4 sao thôi tai vi lơ xoa la no mât hiêu ưng,4,0,Instagram,clean
83802,83802,hình ảnh rất đẹp và em đăng 60 chục ảnh cũng ko sao,5,0,Instagram,clean
83803,83803,tôi thích lắm luôn màu đẹp tuyệt,5,0,Instagram,clean
83804,83804,rất hay nhưng đôi lúc khá lỗi mong nhà dần xuất khắc phục ạ,5,0,Instagram,clean
83806,83806,lúc đc lúc hong chán chớt,5,1,Instagram,clean
83807,83807,lỗi nhìu,1,0,Instagram,clean
83809,83809,quá xuất xắc lun,5,0,Instagram,clean
83811,83811,rất đẹp và đa dạng fiter tôi rất thích,5,0,Instagram,clean
83812,83812,mình thấy áp này dùng khá là tốt mà chụp ảnh lại đẹp nữa,5,11,Instagram,clean
83815,83815,chụp hong đc,1,0,Instagram,clean
83816,83816,chẹp hình đẹp nhất,5,0,Instagram,clean
83817,83817,lỗi hơi nhìu,5,0,Instagram,clean
83819,83819,hơi xịn và cũng bị lỗi nhiều,5,0,Instagram,clean
83820,83820,lỗi ko đăng đc tin có nhạc,1,0,Instagram,clean
83823,83823,hay và giải trí rất vui,5,0,Instagram,clean
83826,83826,sài ok lắm,5,0,Instagram,clean
83829,83829,tại sao ứng dụng quá xịn,5,0,Instagram,clean
83835,83835,em mong là lần này nó không mất phần chèn hiệu ứng nữa ạ,4,2,Instagram,clean
83836,83836,rất nhiều ft đẹp .,5,0,Instagram,clean
83837,83837,ko hay lam,1,0,Instagram,clean
83838,83838,hinh anh dep,5,0,Instagram,clean
83840,83840,đăng nhặp vô ko đc,1,0,Instagram,clean
83842,83842,chụp hình rất đẹp cho 10đ,5,3,Instagram,clean
83846,83846,mk vào mà ko chụp đc,5,0,Instagram,clean
83851,83851,máy ảnh cx khá là đẹp ngân,5,0,Instagram,clean
83854,83854,em ko biết nói dì hơn chỉ biết là nó khá hay thế thôi ạ,5,0,Instagram,clean
83855,83855,phiu tơ đẹp quá,5,1,Instagram,clean
83856,83856,sao mk chụp ảnh trên này xong lưu lại để đăng face lại ko thấy gì cả,3,3,Instagram,clean
83857,83857,trất đẹp,5,0,Instagram,clean
83859,83859,nó dùng ok phết nhưng có lúc hơi lỗi,4,0,Instagram,clean
83860,83860,đẹp ghê,1,0,Instagram,clean
83862,83862,ứng dụng rất hay còn có ft đẹp,5,0,Instagram,clean
83864,83864,ins sài rất thik nhưng mà bữa nay cập nhật xoh cái ko có chỉnh ảnh vs màu đc luon thực sự cáu luon,4,28,Instagram,clean
83866,83866,có những filter mình ko kiếm đc mong khắc phục lại ạ,3,2,Instagram,clean
83868,83868,chụp rất hay nha bn cảm ơn bn rất nhiều,5,0,Instagram,clean
83870,83870,chụp hình rất đẹp,4,1,Instagram,clean
83872,83872,rất đơn giản và đẹp,5,1,Instagram,clean
83875,83875,tôi ko thể chụp filter được mong ud xem xét lại,3,5,Instagram,clean
83876,83876,ap hơi bị đỉnh nhe tải về xài ik mn,5,0,Instagram,clean
83877,83877,chụp hình toàn bị chê nếu nghĩ bị chê sẽ đánh giá hết,2,1,Instagram,clean
83878,83878,hay mà ko tải được,4,0,Instagram,clean
83887,83887,hay nhưng nó hơi kì,4,0,Instagram,clean
83888,83888,tính năng rất hay và em rất thích tính năng này,5,0,Instagram,clean
83890,83890,ứng dụng hay thú vị,5,1,Instagram,clean
83891,83891,tôt ok,5,0,Instagram,clean
83892,83892,chụp rất thú vị và đẹp,5,1,Instagram,clean
83893,83893,k chèn đc filter tức,1,0,Instagram,clean
83894,83894,tôi thấy rất vui và nổi tiếng,5,2,Instagram,clean
83895,83895,hay rất hay luôn nha,1,0,Instagram,clean
83896,83896,chụp ảnh rất mượt,5,1,Instagram,clean
83897,83897,hay và đẹp,5,1,Instagram,clean
83898,83898,nó rất tốt và nhiều hình đẹp nữa,5,0,Instagram,clean
83900,83900,không cập nhật đc các tính năng,1,4,Instagram,clean
83902,83902,instagam rất tốt nhưng có một vài fitow ko được trên dòng máy opop chán,5,7,Instagram,clean
83903,83903,rất hay khi dùng áp,5,1,Instagram,clean
83904,83904,rất nhiều sticker đẹp và xinh,5,1,Instagram,clean
83911,83911,quá hay chụp cóa là sịn á,5,1,Instagram,clean
83914,83914,cx khá hay,5,0,Instagram,clean
83915,83915,có nhiều ft hk sử dụng đc mong nhà sản xuất cho đt nào cx sử dụng đc ik ạ,4,4,Instagram,clean
83916,83916,chụp hình đẹp,1,0,Instagram,clean
83917,83917,ko cho file có nền,2,0,Instagram,clean
83919,83919,khá hay đó,5,1,Instagram,clean
83922,83922,rất là tốt lun,5,0,Instagram,clean
83924,83924,mình rất thích lúc đăng video rất đẹp,5,1,Instagram,clean
83925,83925,instagram chục hình rất đẹp,5,0,Instagram,clean
83928,83928,tui muỗn dùng đươc hiệu ứng của lnstangram muỗn lấy tui đăng nhận là ko dùng được hiệu ứng đó niêu dứt tui đi,5,0,Instagram,clean
83929,83929,đc rất đẹp,5,0,Instagram,clean
83930,83930,ứng dụng này vá tốt,5,0,Instagram,clean
83931,83931,ứng dụng rất hữu ích và tiện lơi,5,0,Instagram,clean
83933,83933,lưu video ko đc,1,0,Instagram,clean
83934,83934,ủa sao lưu ảnh đc mà ko về ảnh ta,1,0,Instagram,clean
83935,83935,minh thây la rât hay rât vũi,5,0,Instagram,clean
83937,83937,hay quá còn đẹp,5,0,Instagram,clean
83938,83938,rất tốt nhưng tiêu hao mạng nhiều,4,0,Instagram,clean
83940,83940,em thấy máy chụp hình này cũng được,5,1,Instagram,clean
83943,83943,chụp khá tốt,5,0,Instagram,clean
83945,83945,chụp hình đỉnh,5,1,Instagram,clean
83946,83946,tôi không đổi ảnh đc,1,1,Instagram,clean
83947,83947,story trong tin nổi bật bị hư hết rồi không xem được nữa,3,4,Instagram,clean
83948,83948,phiên bản lỗi quá chỉnh ảnh mờ nhạt,3,1,Instagram,clean
83949,83949,thào chứ,1,0,Instagram,clean
83950,83950,áp chụp hình này cũng được,4,0,Instagram,clean
83953,83953,ứng dụng rất là nice,5,0,Instagram,clean
83954,83954,có nhiều hình đẹp lắm luôn,5,1,Instagram,clean
83956,83956,sao máy vsmart joy3 kh có ảnh nơi thư viện instagram,1,0,Instagram,clean
83957,83957,sao ko làm được bản tin,2,1,Instagram,clean
83958,83958,1 tiếng rồi mà chx tải đc,1,0,Instagram,clean
83962,83962,sao hok có filter,2,0,Instagram,clean
83963,83963,mình đợi 3mấy phút mới tải đc và sài thì cũng ok,4,2,Instagram,clean
83964,83964,tạm đc bởi vì nhấn stich là nó ko ra,4,0,Instagram,clean
83965,83965,đăg nhập hơi mệt ạ,5,0,Instagram,clean
83967,83967,hơi lag mong nhà sx giảm bớt dung lương ạk,3,0,Instagram,clean
83969,83969,mik thik sticker gấu nhất,5,0,Instagram,clean
83970,83970,chụp rất nét lùn,3,0,Instagram,clean
83971,83971,ưng dung co buan0,5,0,Instagram,clean
83973,83973,sài mạng 4g mà tải về yếu không có hình nào cả chán vãi,1,0,Instagram,clean
83974,83974,ứng dụng này rất tốt nên thử,5,2,Instagram,clean
83975,83975,đôi lúc bị màn hình,4,1,Instagram,clean
83976,83976,ứng dụng khỏi phải bàn tôi sẽ luôn dùng xhungs 2424h,5,0,Instagram,clean
83978,83978,nhiều fiter đẹp ghê .,5,0,Instagram,clean
83979,83979,ko thể kết nối được khi dùng fb đăng nhập,1,10,Instagram,clean
83981,83981,lâu lâu nó lại bị mất chèn ft 1lần mà lâu lắm,4,0,Instagram,clean
83982,83982,sao wiko không dùng filter được mong nhà sản xuất xem xét lại,2,0,Instagram,clean
83983,83983,nó hơi lỗi một chút nhưng mà ko sao,5,2,Instagram,clean
83985,83985,tôi không thể coi filter trong phần selfie,1,3,Instagram,clean
83987,83987,cũng hay nhưng mà thiếu,4,0,Instagram,clean
83990,83990,mik rất thik ứng dụng này vừa nhiều fiu tơ đẹp mà quay đc video,5,0,Instagram,clean
83992,83992,chụp ảnh đẹp của .,5,1,Instagram,clean
83993,83993,nó thật là tuyệt,5,1,Instagram,clean
83994,83994,ứng dụng hay bị lỗi .,5,2,Instagram,clean
83995,83995,áp xài rất hay và ảnh đẹp rôi rất thích,5,0,Instagram,clean
83996,83996,nó chụp ảnh đẹp,5,3,Instagram,clean
83997,83997,cũng đc hôi,3,1,Instagram,clean
84000,84000,cái này tốt nhân nó cứ đứng máy rã rời khỏi nhà hả ha ha,5,0,Instagram,clean
84004,84004,rất tốt nhưng hơn bị lag thoi mong nhà sản xuất giảm lag lại giùm,3,0,Instagram,clean
84006,84006,hơi khó chụp,1,0,Instagram,clean
84007,84007,chụp cái này đẹp nắm,5,0,Instagram,clean
84008,84008,chụp hình rõ đẹp,5,4,Instagram,clean
84009,84009,không thẻ tải đc filter,2,0,Instagram,clean
84011,84011,chuc đep qua,5,1,Instagram,clean
84015,84015,nó rất ảo và tôi đã xóa đi,1,0,Instagram,clean
84017,84017,chụp rất đẹp rất ưng í,5,0,Instagram,clean
84020,84020,tải lâu nhưng rất hay,3,0,Instagram,clean
84021,84021,dùg mk rất ưng nha nhm mk cho 4sao thoy,4,0,Instagram,clean
84024,84024,mo tik tok,1,0,Instagram,clean
84025,84025,tôy gất là thích nó,4,1,Instagram,clean
84027,84027,tốt hữu ích,5,0,Instagram,clean
84030,84030,rất tuyệt voi nhưng tui muốn có nhiều kiểu hiệu ứng ngầu hơn cảm ơn nhiều,5,2,Instagram,clean
84032,84032,kh lưu đc ảnh,2,2,Instagram,clean
84036,84036,hơi lag mà ft xinh,5,0,Instagram,clean
84038,84038,cai nay hơi lac,3,1,Instagram,clean
84039,84039,ứng dụng có nhiều thứ bất thường mong nhà sản xuất sữa lại ứng dụng,1,0,Instagram,clean
84041,84041,áp dùng chụp hình rất oki,5,0,Instagram,clean
84043,84043,rất tốt tôi hài lòng về ứng dụng này,5,0,Instagram,clean
84044,84044,nó chụp hình rất đẹp nhưng nó phải đăng nhập,1,1,Instagram,clean
84045,84045,những hình ảnh đẹp tôi rất thích cho,5,0,Instagram,clean
84048,84048,ứng dụng tải rất nhanh sử dụng tốt chụp hình đẹp,5,0,Instagram,clean
84051,84051,chụp hình đẹp phết,4,0,Instagram,clean
84052,84052,ứng dụng làm tôi hài lòng .,5,0,Instagram,clean
84053,84053,tôi thấy rất hay và đẹp,5,0,Instagram,clean
84054,84054,ko chụp ảnh đc toàn quay video với đăng tinh và trực tiếp thôi,1,1,Instagram,clean
84058,84058,chụp ảnh rất chi là ok,5,0,Instagram,clean
84059,84059,đing cua chop,5,0,Instagram,clean
84062,84062,không chụp ảnh có filter đc,1,2,Instagram,clean
84063,84063,lnstagram rất hay,5,0,Instagram,clean
84065,84065,đc chụp ảnh rất đẹp,5,1,Instagram,clean
84067,84067,mạng căng nhưng ko tải đ,1,0,Instagram,clean
84070,84070,chup hinh rât đep,5,1,Instagram,clean
84071,84071,đăng nhập nó để không thể làm mới bản tin rồi không vào được luôn .,2,6,Instagram,clean
84072,84072,hay quá chụp ảnh đẹp,5,1,Instagram,clean
84073,84073,chụp đẹp wá,5,0,Instagram,clean
84075,84075,tôi thấy cái này rất đẹp,5,1,Instagram,clean
84077,84077,sao mà đăng nhập mãi mà không đúng,2,0,Instagram,clean
84078,84078,hay mất phần chèn ft làm tôi phải xóa đi tải lại nhiều lần,4,1,Instagram,clean
84081,84081,tạm được chứ ko đẹp lắm,3,0,Instagram,clean
84082,84082,chụp ảnh thì xuất sắc,5,0,Instagram,clean
84083,84083,sao mk dùng ko đc,3,0,Instagram,clean
84084,84084,xài tốt 3,5,1,Instagram,clean
84086,84086,của tôi ko dùng đc hiệu ứng,1,1,Instagram,clean
84091,84091,dùng nó rất thik,5,0,Instagram,clean
84094,84094,trải nghiệm hay,4,1,Instagram,clean
84095,84095,rts tốt,5,0,Instagram,clean
84097,84097,siêu xịn lun,5,0,Instagram,clean
84099,84099,nó hơi đơ vs lại nhìu lúc chọn ft mà nó lại là cam thường,3,0,Instagram,clean
84102,84102,ap đa dạng nhưng còn nhiều điểm yếu nhà sản xuất cần khắc phục,4,0,Instagram,clean
84103,84103,tôi không tải được tôi rất tức,1,0,Instagram,clean
84104,84104,cũng đc,3,0,Instagram,clean
84108,84108,rất đẹp và có thể quay video tuyệt vời,5,0,Instagram,clean
84109,84109,ft đẹp và chụp cũng đẹp,5,0,Instagram,clean
84110,84110,rất tốt nhưng mà hay bị mất nic lắm,5,0,Instagram,clean
84111,84111,ft đẹp wá tr lun,5,3,Instagram,clean
84113,84113,lưu kh đc,1,0,Instagram,clean
84114,84114,cap này quá tuyệt vời nhất,5,0,Instagram,clean
84115,84115,ok nhưng hay bị đơ và đen,3,0,Instagram,clean
84117,84117,cái này phải nhập mật khẩu nữ nó mới ko lỗi,5,0,Instagram,clean
84118,84118,chụp đẹp quá,5,1,Instagram,clean
84119,84119,chụp chậm quá,1,0,Instagram,clean
84120,84120,ko đc hợp mặt cho lắm,3,0,Instagram,clean
84121,84121,khi tôi gọi điện thì mặt tôi bị lỗi,3,2,Instagram,clean
84122,84122,tải đc đâu .,4,1,Instagram,clean
84123,84123,hiệu ung rất tốt,5,0,Instagram,clean
84124,84124,tạo cái nick thì ko đc lại báo là lỗi sự cố mong nhà sản xuất xem xét,3,0,Instagram,clean
84125,84125,ứng dụng này chụp hình rất đẹp và chỉnh sửa ảnh cũng đẹp,4,0,Instagram,clean
84127,84127,hơi phò,2,1,Instagram,clean
84131,84131,bình thường hay bị lỗi,3,1,Instagram,clean
84135,84135,chụp hình đẹp mà còn có thể giải trí nữa,5,2,Instagram,clean
84137,84137,ko đang nhập được,1,9,Instagram,clean
84138,84138,chụp ảnh khá là đẹp và còn nhìu ft để lựa chọn,5,0,Instagram,clean
84139,84139,không đăng nhập được gì hết .,1,16,Instagram,clean
84140,84140,ứng dụng chụp hình rất đẹp rất dễ thương .,4,0,Instagram,clean
